n,m,s,r,w,z,independent_groups,dependent_failures,C_t1,C_t4,effective_t4,bytes_equal,syndrome,status
17,1,3,11,32,3,8,6,752,752,4,PASS,PASS,PASS
17,1,3,12,32,1,11,4,805,805,4,PASS,PASS,PASS
17,1,3,12,32,2,10,5,811,811,4,PASS,PASS,PASS
17,1,3,12,32,3,9,6,819,819,4,PASS,PASS,PASS
17,1,3,13,32,1,12,4,872,872,4,PASS,PASS,PASS
17,1,3,13,32,2,11,5,878,878,4,PASS,PASS,PASS
17,1,3,13,32,3,10,6,886,886,4,PASS,PASS,PASS
17,1,3,14,32,1,13,4,939,939,4,PASS,PASS,PASS
17,1,3,14,32,2,12,5,945,945,4,PASS,PASS,PASS
17,1,3,14,32,3,11,6,953,953,4,PASS,PASS,PASS
17,1,3,15,32,1,14,4,1006,1006,4,PASS,PASS,PASS
17,1,3,15,32,2,13,5,1012,1012,4,PASS,PASS,PASS
17,1,3,15,32,3,12,6,1020,1020,4,PASS,PASS,PASS
17,1,3,16,32,1,15,4,1073,1073,4,PASS,PASS,PASS
17,1,3,16,32,2,14,5,1079,1079,4,PASS,PASS,PASS
17,1,3,16,32,3,13,6,1087,1087,4,PASS,PASS,PASS
17,1,3,17,32,1,16,4,1140,1140,4,PASS,PASS,PASS
17,1,3,17,32,2,15,5,1146,1146,4,PASS,PASS,PASS
17,1,3,17,32,3,14,6,1154,1154,4,PASS,PASS,PASS
17,1,3,18,32,1,17,4,1207,1207,4,PASS,PASS,PASS
17,1,3,18,32,2,16,5,1213,1213,4,PASS,PASS,PASS
17,1,3,18,32,3,15,6,1221,1221,4,PASS,PASS,PASS
17,1,3,19,32,1,18,4,1274,1274,4,PASS,PASS,PASS
17,1,3,19,32,2,17,5,1280,1280,4,PASS,PASS,PASS
17,1,3,19,32,3,16,6,1288,1288,4,PASS,PASS,PASS
17,1,3,20,32,1,19,4,1341,1341,4,PASS,PASS,PASS
17,1,3,20,32,2,18,5,1347,1347,4,PASS,PASS,PASS
17,1,3,20,32,3,17,6,1355,1355,4,PASS,PASS,PASS
17,1,3,21,32,1,20,4,1408,1408,4,PASS,PASS,PASS
17,1,3,21,32,2,19,5,1414,1414,4,PASS,PASS,PASS
17,1,3,21,32,3,18,6,1422,1422,4,PASS,PASS,PASS
17,1,3,22,32,1,21,4,1475,1475,4,PASS,PASS,PASS
17,1,3,22,32,2,20,5,1481,1481,4,PASS,PASS,PASS
17,1,3,22,32,3,19,6,1489,1489,4,PASS,PASS,PASS
17,1,3,23,32,1,22,4,1542,1542,4,PASS,PASS,PASS
17,1,3,23,32,2,21,5,1548,1548,4,PASS,PASS,PASS
17,1,3,23,32,3,20,6,1556,1556,4,PASS,PASS,PASS
17,1,3,24,32,1,23,4,1609,1609,4,PASS,PASS,PASS
17,1,3,24,32,2,22,5,1615,1615,4,PASS,PASS,PASS
17,1,3,24,32,3,21,6,1623,1623,4,PASS,PASS,PASS
17,2,1,4,8,1,3,3,192,192,3,PASS,PASS,PASS
17,2,1,5,8,1,4,3,239,239,4,PASS,PASS,PASS
17,2,1,6,8,1,5,3,286,286,4,PASS,PASS,PASS
17,2,1,7,8,1,6,3,333,333,4,PASS,PASS,PASS
17,2,1,8,8,1,7,3,380,380,4,PASS,PASS,PASS
17,2,1,9,8,1,8,3,427,427,4,PASS,PASS,PASS
17,2,1,10,8,1,9,3,474,474,4,PASS,PASS,PASS
17,2,1,11,8,1,10,3,521,521,4,PASS,PASS,PASS
17,2,1,12,8,1,11,3,568,568,4,PASS,PASS,PASS
17,2,1,13,8,1,12,3,615,615,4,PASS,PASS,PASS
17,2,1,14,8,1,13,3,662,662,4,PASS,PASS,PASS
17,2,1,15,8,1,14,3,709,709,4,PASS,PASS,PASS
17,2,1,16,8,1,15,3,756,756,4,PASS,PASS,PASS
17,2,1,17,8,1,16,3,803,803,4,PASS,PASS,PASS
17,2,1,18,8,1,17,3,850,850,4,PASS,PASS,PASS
17,2,1,19,8,1,18,3,897,897,4,PASS,PASS,PASS
17,2,1,20,8,1,19,3,944,944,4,PASS,PASS,PASS
17,2,1,21,8,1,20,3,991,991,4,PASS,PASS,PASS
17,2,1,22,8,1,21,3,1038,1038,4,PASS,PASS,PASS
17,2,1,23,8,1,22,3,1085,1085,4,PASS,PASS,PASS
17,2,1,24,8,1,23,3,1132,1132,4,PASS,PASS,PASS
17,2,2,4,8,1,3,4,260,260,3,PASS,PASS,PASS
17,2,2,4,8,2,2,6,276,276,2,PASS,PASS,PASS
17,2,2,5,8,1,4,4,324,324,4,PASS,PASS,PASS
17,2,2,5,8,2,3,6,340,340,3,PASS,PASS,PASS
17,2,2,6,16,1,5,4,388,388,4,PASS,PASS,PASS
17,2,2,6,16,2,4,6,404,404,4,PASS,PASS,PASS
17,2,2,7,16,1,6,4,452,452,4,PASS,PASS,PASS
17,2,2,7,16,2,5,6,468,468,4,PASS,PASS,PASS
17,2,2,8,16,1,7,4,516,516,4,PASS,PASS,PASS
17,2,2,8,16,2,6,6,532,532,4,PASS,PASS,PASS
17,2,2,9,16,1,8,4,580,580,4,PASS,PASS,PASS
17,2,2,9,16,2,7,6,596,596,4,PASS,PASS,PASS
17,2,2,10,16,1,9,4,644,644,4,PASS,PASS,PASS
17,2,2,10,16,2,8,6,660,660,4,PASS,PASS,PASS
17,2,2,11,16,1,10,4,708,708,4,PASS,PASS,PASS
17,2,2,11,16,2,9,6,724,724,4,PASS,PASS,PASS
17,2,2,12,16,1,11,4,772,772,4,PASS,PASS,PASS
17,2,2,12,16,2,10,6,788,788,4,PASS,PASS,PASS
17,2,2,13,16,1,12,4,836,836,4,PASS,PASS,PASS
17,2,2,13,16,2,11,6,852,852,4,PASS,PASS,PASS
17,2,2,14,16,1,13,4,900,900,4,PASS,PASS,PASS
17,2,2,14,16,2,12,6,916,916,4,PASS,PASS,PASS
17,2,2,15,16,1,14,4,964,964,4,PASS,PASS,PASS
17,2,2,15,16,2,13,6,980,980,4,PASS,PASS,PASS
17,2,2,16,16,1,15,4,1028,1028,4,PASS,PASS,PASS
17,2,2,16,16,2,14,6,1044,1044,4,PASS,PASS,PASS
17,2,2,17,16,1,16,4,1092,1092,4,PASS,PASS,PASS
17,2,2,17,16,2,15,6,1108,1108,4,PASS,PASS,PASS
17,2,2,18,16,1,17,4,1156,1156,4,PASS,PASS,PASS
17,2,2,18,16,2,16,6,1172,1172,4,PASS,PASS,PASS
17,2,2,19,16,1,18,4,1220,1220,4,PASS,PASS,PASS
17,2,2,19,16,2,17,6,1236,1236,4,PASS,PASS,PASS
17,2,2,20,16,1,19,4,1284,1284,4,PASS,PASS,PASS
17,2,2,20,16,2,18,6,1300,1300,4,PASS,PASS,PASS
17,2,2,21,16,1,20,4,1348,1348,4,PASS,PASS,PASS
17,2,2,21,16,2,19,6,1364,1364,4,PASS,PASS,PASS
17,2,2,22,16,1,21,4,1412,1412,4,PASS,PASS,PASS
17,2,2,22,16,2,20,6,1428,1428,4,PASS,PASS,PASS
17,2,2,23,16,1,22,4,1476,1476,4,PASS,PASS,PASS
17,2,2,23,16,2,21,6,1492,1492,4,PASS,PASS,PASS
17,2,2,24,16,1,23,4,1540,1540,4,PASS,PASS,PASS
17,2,2,24,16,2,22,6,1556,1556,4,PASS,PASS,PASS
17,2,3,4,32,1,3,5,328,328,3,PASS,PASS,PASS
17,2,3,4,32,2,2,7,346,346,2,PASS,PASS,PASS
17,2,3,4,32,3,1,9,372,372,1,PASS,PASS,PASS
17,2,3,5,32,1,4,5,409,409,4,PASS,PASS,PASS
17,2,3,5,32,2,3,7,427,427,3,PASS,PASS,PASS
17,2,3,5,32,3,2,9,453,453,2,PASS,PASS,PASS
17,2,3,6,32,1,5,5,490,490,4,PASS,PASS,PASS
17,2,3,6,32,2,4,7,508,508,4,PASS,PASS,PASS
17,2,3,6,32,3,3,9,534,534,3,PASS,PASS,PASS
17,2,3,7,32,1,6,5,571,571,4,PASS,PASS,PASS
17,2,3,7,32,2,5,7,589,589,4,PASS,PASS,PASS
17,2,3,7,32,3,4,9,615,615,4,PASS,PASS,PASS
17,2,3,8,32,1,7,5,652,652,4,PASS,PASS,PASS
17,2,3,8,32,2,6,7,670,670,4,PASS,PASS,PASS
17,2,3,8,32,3,5,9,696,696,4,PASS,PASS,PASS
17,2,3,9,32,1,8,5,733,733,4,PASS,PASS,PASS
17,2,3,9,32,2,7,7,751,751,4,PASS,PASS,PASS
17,2,3,9,32,3,6,9,777,777,4,PASS,PASS,PASS
17,2,3,10,32,1,9,5,814,814,4,PASS,PASS,PASS
17,2,3,10,32,2,8,7,832,832,4,PASS,PASS,PASS
17,2,3,10,32,3,7,9,858,858,4,PASS,PASS,PASS
17,2,3,11,32,1,10,5,895,895,4,PASS,PASS,PASS
17,2,3,11,32,2,9,7,913,913,4,PASS,PASS,PASS
17,2,3,11,32,3,8,9,939,939,4,PASS,PASS,PASS
17,2,3,12,32,1,11,5,976,976,4,PASS,PASS,PASS
17,2,3,12,32,2,10,7,994,994,4,PASS,PASS,PASS
17,2,3,12,32,3,9,9,1020,1020,4,PASS,PASS,PASS
17,2,3,13,32,1,12,5,1057,1057,4,PASS,PASS,PASS
17,2,3,13,32,2,11,7,1075,1075,4,PASS,PASS,PASS
17,2,3,13,32,3,10,9,1101,1101,4,PASS,PASS,PASS
17,2,3,14,32,1,13,5,1138,1138,4,PASS,PASS,PASS
17,2,3,14,32,2,12,7,1156,1156,4,PASS,PASS,PASS
17,2,3,14,32,3,11,9,1182,1182,4,PASS,PASS,PASS
17,2,3,15,32,1,14,5,1219,1219,4,PASS,PASS,PASS
17,2,3,15,32,2,13,7,1237,1237,4,PASS,PASS,PASS
17,2,3,15,32,3,12,9,1263,1263,4,PASS,PASS,PASS
17,2,3,16,32,1,15,5,1300,1300,4,PASS,PASS,PASS
17,2,3,16,32,2,14,7,1318,1318,4,PASS,PASS,PASS
17,2,3,16,32,3,13,9,1344,1344,4,PASS,PASS,PASS
17,2,3,17,32,1,16,5,1381,1381,4,PASS,PASS,PASS
17,2,3,17,32,2,15,7,1399,1399,4,PASS,PASS,PASS
17,2,3,17,32,3,14,9,1425,1425,4,PASS,PASS,PASS
17,2,3,18,32,1,17,5,1462,1462,4,PASS,PASS,PASS
17,2,3,18,32,2,16,7,1480,1480,4,PASS,PASS,PASS
17,2,3,18,32,3,15,9,1506,1506,4,PASS,PASS,PASS
17,2,3,19,32,1,18,5,1543,1543,4,PASS,PASS,PASS
17,2,3,19,32,2,17,7,1561,1561,4,PASS,PASS,PASS
17,2,3,19,32,3,16,9,1587,1587,4,PASS,PASS,PASS
17,2,3,20,32,1,19,5,1624,1624,4,PASS,PASS,PASS
17,2,3,20,32,2,18,7,1642,1642,4,PASS,PASS,PASS
17,2,3,20,32,3,17,9,1668,1668,4,PASS,PASS,PASS
17,2,3,21,32,1,20,5,1705,1705,4,PASS,PASS,PASS
17,2,3,21,32,2,19,7,1723,1723,4,PASS,PASS,PASS
17,2,3,21,32,3,18,9,1749,1749,4,PASS,PASS,PASS
17,2,3,22,32,1,21,5,1786,1786,4,PASS,PASS,PASS
17,2,3,22,32,2,20,7,1804,1804,4,PASS,PASS,PASS
17,2,3,22,32,3,19,9,1830,1830,4,PASS,PASS,PASS
17,2,3,23,32,1,22,5,1867,1867,4,PASS,PASS,PASS
17,2,3,23,32,2,21,7,1885,1885,4,PASS,PASS,PASS
17,2,3,23,32,3,20,9,1911,1911,4,PASS,PASS,PASS
17,2,3,24,32,1,23,5,1948,1948,4,PASS,PASS,PASS
17,2,3,24,32,2,22,7,1966,1966,4,PASS,PASS,PASS
17,2,3,24,32,3,21,9,1992,1992,4,PASS,PASS,PASS
17,3,1,4,8,1,3,4,245,245,3,PASS,PASS,PASS
17,3,1,5,8,1,4,4,304,304,4,PASS,PASS,PASS
17,3,1,6,8,1,5,4,363,363,4,PASS,PASS,PASS
17,3,1,7,8,1,6,4,422,422,4,PASS,PASS,PASS
17,3,1,8,8,1,7,4,481,481,4,PASS,PASS,PASS
17,3,1,9,8,1,8,4,540,540,4,PASS,PASS,PASS
17,3,1,10,8,1,9,4,599,599,4,PASS,PASS,PASS
17,3,1,11,8,1,10,4,658,658,4,PASS,PASS,PASS
17,3,1,12,8,1,11,4,717,717,4,PASS,PASS,PASS
17,3,1,13,8,1,12,4,776,776,4,PASS,PASS,PASS
17,3,1,14,8,1,13,4,835,835,4,PASS,PASS,PASS
17,3,1,15,8,1,14,4,894,894,4,PASS,PASS,PASS
17,3,1,16,8,1,15,4,953,953,4,PASS,PASS,PASS
17,3,1,17,8,1,16,4,1012,1012,4,PASS,PASS,PASS
17,3,1,18,8,1,17,4,1071,1071,4,PASS,PASS,PASS
17,3,1,19,8,1,18,4,1130,1130,4,PASS,PASS,PASS
17,3,1,20,8,1,19,4,1189,1189,4,PASS,PASS,PASS
17,3,1,21,8,1,20,4,1248,1248,4,PASS,PASS,PASS
17,3,1,22,8,1,21,4,1307,1307,4,PASS,PASS,PASS
17,3,1,23,8,1,22,4,1366,1366,4,PASS,PASS,PASS
17,3,1,24,8,1,23,4,1425,1425,4,PASS,PASS,PASS
17,3,2,4,8,1,3,5,313,313,3,PASS,PASS,PASS
17,3,2,4,8,2,2,8,346,346,2,PASS,PASS,PASS
17,3,2,5,8,1,4,5,389,389,4,PASS,PASS,PASS
17,3,2,5,8,2,3,8,422,422,3,PASS,PASS,PASS
17,3,2,6,8,1,5,5,465,465,4,PASS,PASS,PASS
17,3,2,6,8,2,4,8,498,498,4,PASS,PASS,PASS
17,3,2,7,8,1,6,5,541,541,4,PASS,PASS,PASS
17,3,2,7,8,2,5,8,574,574,4,PASS,PASS,PASS
17,3,2,8,8,1,7,5,617,617,4,PASS,PASS,PASS
17,3,2,8,8,2,6,8,650,650,4,PASS,PASS,PASS
17,3,2,9,8,1,8,5,693,693,4,PASS,PASS,PASS
17,3,2,9,8,2,7,8,726,726,4,PASS,PASS,PASS
17,3,2,10,8,1,9,5,769,769,4,PASS,PASS,PASS
17,3,2,10,8,2,8,8,802,802,4,PASS,PASS,PASS
17,3,2,11,8,1,10,5,845,845,4,PASS,PASS,PASS
17,3,2,11,8,2,9,8,878,878,4,PASS,PASS,PASS
17,3,2,12,8,1,11,5,921,921,4,PASS,PASS,PASS
17,3,2,12,8,2,10,8,954,954,4,PASS,PASS,PASS
17,3,2,13,8,1,12,5,997,997,4,PASS,PASS,PASS
17,3,2,13,8,2,11,8,1030,1030,4,PASS,PASS,PASS
17,3,2,14,8,1,13,5,1073,1073,4,PASS,PASS,PASS
17,3,2,14,8,2,12,8,1106,1106,4,PASS,PASS,PASS
17,3,2,15,8,1,14,5,1149,1149,4,PASS,PASS,PASS
17,3,2,15,8,2,13,8,1182,1182,4,PASS,PASS,PASS
17,3,2,16,32,1,15,5,1225,1225,4,PASS,PASS,PASS
17,3,2,16,32,2,14,8,1258,1258,4,PASS,PASS,PASS
17,3,2,17,32,1,16,5,1301,1301,4,PASS,PASS,PASS
17,3,2,17,32,2,15,8,1334,1334,4,PASS,PASS,PASS
17,3,2,18,32,1,17,5,1377,1377,4,PASS,PASS,PASS
17,3,2,18,32,2,16,8,1410,1410,4,PASS,PASS,PASS
17,3,2,19,32,1,18,5,1453,1453,4,PASS,PASS,PASS
17,3,2,19,32,2,17,8,1486,1486,4,PASS,PASS,PASS
17,3,2,20,32,1,19,5,1529,1529,4,PASS,PASS,PASS
17,3,2,20,32,2,18,8,1562,1562,4,PASS,PASS,PASS
17,3,2,21,32,1,20,5,1605,1605,4,PASS,PASS,PASS
17,3,2,21,32,2,19,8,1638,1638,4,PASS,PASS,PASS
17,3,2,22,32,1,21,5,1681,1681,4,PASS,PASS,PASS
17,3,2,22,32,2,20,8,1714,1714,4,PASS,PASS,PASS
17,3,2,23,32,1,22,5,1757,1757,4,PASS,PASS,PASS
17,3,2,23,32,2,21,8,1790,1790,4,PASS,PASS,PASS
17,3,2,24,32,1,23,5,1833,1833,4,PASS,PASS,PASS
17,3,2,24,32,2,22,8,1866,1866,4,PASS,PASS,PASS
17,3,3,4,32,1,3,6,381,381,3,PASS,PASS,PASS
17,3,3,4,32,2,2,9,417,417,2,PASS,PASS,PASS
17,3,3,4,32,3,1,12,471,471,1,PASS,PASS,PASS
17,3,3,5,32,1,4,6,474,474,4,PASS,PASS,PASS
17,3,3,5,32,2,3,9,510,510,3,PASS,PASS,PASS
17,3,3,5,32,3,2,12,564,564,2,PASS,PASS,PASS
17,3,3,6,32,1,5,6,567,567,4,PASS,PASS,PASS
17,3,3,6,32,2,4,9,603,603,4,PASS,PASS,PASS
17,3,3,6,32,3,3,12,657,657,3,PASS,PASS,PASS
17,3,3,7,32,1,6,6,660,660,4,PASS,PASS,PASS
17,3,3,7,32,2,5,9,696,696,4,PASS,PASS,PASS
17,3,3,7,32,3,4,12,750,750,4,PASS,PASS,PASS
17,3,3,8,32,1,7,6,753,753,4,PASS,PASS,PASS
17,3,3,8,32,2,6,9,789,789,4,PASS,PASS,PASS
17,3,3,8,32,3,5,12,843,843,4,PASS,PASS,PASS
17,3,3,9,32,1,8,6,846,846,4,PASS,PASS,PASS
17,3,3,9,32,2,7,9,882,882,4,PASS,PASS,PASS
17,3,3,9,32,3,6,12,936,936,4,PASS,PASS,PASS
17,3,3,10,32,1,9,6,939,939,4,PASS,PASS,PASS
17,3,3,10,32,2,8,9,975,975,4,PASS,PASS,PASS
17,3,3,10,32,3,7,12,1029,1029,4,PASS,PASS,PASS
17,3,3,11,32,1,10,6,1032,1032,4,PASS,PASS,PASS
17,3,3,11,32,2,9,9,1068,1068,4,PASS,PASS,PASS
17,3,3,11,32,3,8,12,1122,1122,4,PASS,PASS,PASS
17,3,3,12,32,1,11,6,1125,1125,4,PASS,PASS,PASS
17,3,3,12,32,2,10,9,1161,1161,4,PASS,PASS,PASS
17,3,3,12,32,3,9,12,1215,1215,4,PASS,PASS,PASS
17,3,3,13,32,1,12,6,1218,1218,4,PASS,PASS,PASS
17,3,3,13,32,2,11,9,1254,1254,4,PASS,PASS,PASS
17,3,3,13,32,3,10,12,1308,1308,4,PASS,PASS,PASS
17,3,3,14,32,1,13,6,1311,1311,4,PASS,PASS,PASS
17,3,3,14,32,2,12,9,1347,1347,4,PASS,PASS,PASS
17,3,3,14,32,3,11,12,1401,1401,4,PASS,PASS,PASS
17,3,3,15,32,1,14,6,1404,1404,4,PASS,PASS,PASS
17,3,3,15,32,2,13,9,1440,1440,4,PASS,PASS,PASS
17,3,3,15,32,3,12,12,1494,1494,4,PASS,PASS,PASS
17,3,3,16,32,1,15,6,1497,1497,4,PASS,PASS,PASS
17,3,3,16,32,2,14,9,1533,1533,4,PASS,PASS,PASS
17,3,3,16,32,3,13,12,1587,1587,4,PASS,PASS,PASS
17,3,3,17,32,1,16,6,1590,1590,4,PASS,PASS,PASS
17,3,3,17,32,2,15,9,1626,1626,4,PASS,PASS,PASS
17,3,3,17,32,3,14,12,1680,1680,4,PASS,PASS,PASS
17,3,3,18,32,1,17,6,1683,1683,4,PASS,PASS,PASS
17,3,3,18,32,2,16,9,1719,1719,4,PASS,PASS,PASS
17,3,3,18,32,3,15,12,1773,1773,4,PASS,PASS,PASS
17,3,3,19,32,1,18,6,1776,1776,4,PASS,PASS,PASS
17,3,3,19,32,2,17,9,1812,1812,4,PASS,PASS,PASS
17,3,3,19,32,3,16,12,1866,1866,4,PASS,PASS,PASS
17,3,3,20,32,1,19,6,1869,1869,4,PASS,PASS,PASS
17,3,3,20,32,2,18,9,1905,1905,4,PASS,PASS,PASS
17,3,3,20,32,3,17,12,1959,1959,4,PASS,PASS,PASS
17,3,3,21,32,1,20,6,1962,1962,4,PASS,PASS,PASS
17,3,3,21,32,2,19,9,1998,1998,4,PASS,PASS,PASS
17,3,3,21,32,3,18,12,2052,2052,4,PASS,PASS,PASS
17,3,3,22,32,1,21,6,2055,2055,4,PASS,PASS,PASS
17,3,3,22,32,2,20,9,2091,2091,4,PASS,PASS,PASS
17,3,3,22,32,3,19,12,2145,2145,4,PASS,PASS,PASS
17,3,3,23,32,1,22,6,2148,2148,4,PASS,PASS,PASS
17,3,3,23,32,2,21,9,2184,2184,4,PASS,PASS,PASS
17,3,3,23,32,3,20,12,2238,2238,4,PASS,PASS,PASS
17,3,3,24,32,1,23,6,2241,2241,4,PASS,PASS,PASS
17,3,3,24,32,2,22,9,2277,2277,4,PASS,PASS,PASS
17,3,3,24,32,3,21,12,2331,2331,4,PASS,PASS,PASS
18,1,1,4,8,1,3,2,141,141,3,PASS,PASS,PASS
18,1,1,5,8,1,4,2,176,176,4,PASS,PASS,PASS
18,1,1,6,8,1,5,2,211,211,4,PASS,PASS,PASS
18,1,1,7,8,1,6,2,246,246,4,PASS,PASS,PASS
18,1,1,8,8,1,7,2,281,281,4,PASS,PASS,PASS
18,1,1,9,8,1,8,2,316,316,4,PASS,PASS,PASS
18,1,1,10,8,1,9,2,351,351,4,PASS,PASS,PASS
18,1,1,11,8,1,10,2,386,386,4,PASS,PASS,PASS
18,1,1,12,8,1,11,2,421,421,4,PASS,PASS,PASS
18,1,1,13,8,1,12,2,456,456,4,PASS,PASS,PASS
18,1,1,14,8,1,13,2,491,491,4,PASS,PASS,PASS
18,1,1,15,8,1,14,2,526,526,4,PASS,PASS,PASS
18,1,1,16,8,1,15,2,561,561,4,PASS,PASS,PASS
18,1,1,17,8,1,16,2,596,596,4,PASS,PASS,PASS
18,1,1,18,8,1,17,2,631,631,4,PASS,PASS,PASS
18,1,1,19,8,1,18,2,666,666,4,PASS,PASS,PASS
18,1,1,20,8,1,19,2,701,701,4,PASS,PASS,PASS
18,1,1,21,8,1,20,2,736,736,4,PASS,PASS,PASS
18,1,1,22,8,1,21,2,771,771,4,PASS,PASS,PASS
18,1,1,23,8,1,22,2,806,806,4,PASS,PASS,PASS
18,1,1,24,8,1,23,2,841,841,4,PASS,PASS,PASS
18,1,2,4,8,1,3,3,213,213,3,PASS,PASS,PASS
18,1,2,4,8,2,2,4,218,218,2,PASS,PASS,PASS
18,1,2,5,8,1,4,3,266,266,4,PASS,PASS,PASS
18,1,2,5,8,2,3,4,271,271,3,PASS,PASS,PASS
18,1,2,6,8,1,5,3,319,319,4,PASS,PASS,PASS
18,1,2,6,8,2,4,4,324,324,4,PASS,PASS,PASS
18,1,2,7,8,1,6,3,372,372,4,PASS,PASS,PASS
18,1,2,7,8,2,5,4,377,377,4,PASS,PASS,PASS
18,1,2,8,16,1,7,3,425,425,4,PASS,PASS,PASS
18,1,2,8,16,2,6,4,430,430,4,PASS,PASS,PASS
18,1,2,9,16,1,8,3,478,478,4,PASS,PASS,PASS
18,1,2,9,16,2,7,4,483,483,4,PASS,PASS,PASS
18,1,2,10,16,1,9,3,531,531,4,PASS,PASS,PASS
18,1,2,10,16,2,8,4,536,536,4,PASS,PASS,PASS
18,1,2,11,16,1,10,3,584,584,4,PASS,PASS,PASS
18,1,2,11,16,2,9,4,589,589,4,PASS,PASS,PASS
18,1,2,12,16,1,11,3,637,637,4,PASS,PASS,PASS
18,1,2,12,16,2,10,4,642,642,4,PASS,PASS,PASS
18,1,2,13,16,1,12,3,690,690,4,PASS,PASS,PASS
18,1,2,13,16,2,11,4,695,695,4,PASS,PASS,PASS
18,1,2,14,16,1,13,3,743,743,4,PASS,PASS,PASS
18,1,2,14,16,2,12,4,748,748,4,PASS,PASS,PASS
18,1,2,15,16,1,14,3,796,796,4,PASS,PASS,PASS
18,1,2,15,16,2,13,4,801,801,4,PASS,PASS,PASS
18,1,2,16,16,1,15,3,849,849,4,PASS,PASS,PASS
18,1,2,16,16,2,14,4,854,854,4,PASS,PASS,PASS
18,1,2,17,16,1,16,3,902,902,4,PASS,PASS,PASS
18,1,2,17,16,2,15,4,907,907,4,PASS,PASS,PASS
18,1,2,18,16,1,17,3,955,955,4,PASS,PASS,PASS
18,1,2,18,16,2,16,4,960,960,4,PASS,PASS,PASS
18,1,2,19,16,1,18,3,1008,1008,4,PASS,PASS,PASS
18,1,2,19,16,2,17,4,1013,1013,4,PASS,PASS,PASS
18,1,2,20,16,1,19,3,1061,1061,4,PASS,PASS,PASS
18,1,2,20,16,2,18,4,1066,1066,4,PASS,PASS,PASS
18,1,2,21,16,1,20,3,1114,1114,4,PASS,PASS,PASS
18,1,2,21,16,2,19,4,1119,1119,4,PASS,PASS,PASS
18,1,2,22,16,1,21,3,1167,1167,4,PASS,PASS,PASS
18,1,2,22,16,2,20,4,1172,1172,4,PASS,PASS,PASS
18,1,2,23,16,1,22,3,1220,1220,4,PASS,PASS,PASS
18,1,2,23,16,2,21,4,1225,1225,4,PASS,PASS,PASS
18,1,2,24,16,1,23,3,1273,1273,4,PASS,PASS,PASS
18,1,2,24,16,2,22,4,1278,1278,4,PASS,PASS,PASS
18,1,3,4,16,1,3,4,285,285,3,PASS,PASS,PASS
18,1,3,4,16,2,2,5,291,291,2,PASS,PASS,PASS
18,1,3,4,16,3,1,6,299,299,1,PASS,PASS,PASS
18,1,3,5,16,1,4,4,356,356,4,PASS,PASS,PASS
18,1,3,5,16,2,3,5,362,362,3,PASS,PASS,PASS
18,1,3,5,16,3,2,6,370,370,2,PASS,PASS,PASS
18,1,3,6,16,1,5,4,427,427,4,PASS,PASS,PASS
18,1,3,6,16,2,4,5,433,433,4,PASS,PASS,PASS
18,1,3,6,16,3,3,6,441,441,3,PASS,PASS,PASS
18,1,3,7,16,1,6,4,498,498,4,PASS,PASS,PASS
18,1,3,7,16,2,5,5,504,504,4,PASS,PASS,PASS
18,1,3,7,16,3,4,6,512,512,4,PASS,PASS,PASS
18,1,3,8,32,1,7,4,569,569,4,PASS,PASS,PASS
18,1,3,8,32,2,6,5,575,575,4,PASS,PASS,PASS
18,1,3,8,32,3,5,6,583,583,4,PASS,PASS,PASS
18,1,3,9,32,1,8,4,640,640,4,PASS,PASS,PASS
18,1,3,9,32,2,7,5,646,646,4,PASS,PASS,PASS
18,1,3,9,32,3,6,6,654,654,4,PASS,PASS,PASS
18,1,3,10,32,1,9,4,711,711,4,PASS,PASS,PASS
18,1,3,10,32,2,8,5,717,717,4,PASS,PASS,PASS
18,1,3,10,32,3,7,6,725,725,4,PASS,PASS,PASS
18,1,3,11,32,1,10,4,782,782,4,PASS,PASS,PASS
18,1,3,11,32,2,9,5,788,788,4,PASS,PASS,PASS
18,1,3,11,32,3,8,6,796,796,4,PASS,PASS,PASS
18,1,3,12,32,1,11,4,853,853,4,PASS,PASS,PASS
18,1,3,12,32,2,10,5,859,859,4,PASS,PASS,PASS
18,1,3,12,32,3,9,6,867,867,4,PASS,PASS,PASS
18,1,3,13,32,1,12,4,924,924,4,PASS,PASS,PASS
18,1,3,13,32,2,11,5,930,930,4,PASS,PASS,PASS
18,1,3,13,32,3,10,6,938,938,4,PASS,PASS,PASS
18,1,3,14,32,1,13,4,995,995,4,PASS,PASS,PASS
18,1,3,14,32,2,12,5,1001,1001,4,PASS,PASS,PASS
18,1,3,14,32,3,11,6,1009,1009,4,PASS,PASS,PASS
18,1,3,15,32,1,14,4,1066,1066,4,PASS,PASS,PASS
18,1,3,15,32,2,13,5,1072,1072,4,PASS,PASS,PASS
18,1,3,15,32,3,12,6,1080,1080,4,PASS,PASS,PASS
18,1,3,16,32,1,15,4,1137,1137,4,PASS,PASS,PASS
18,1,3,16,32,2,14,5,1143,1143,4,PASS,PASS,PASS
18,1,3,16,32,3,13,6,1151,1151,4,PASS,PASS,PASS
18,1,3,17,32,1,16,4,1208,1208,4,PASS,PASS,PASS
18,1,3,17,32,2,15,5,1214,1214,4,PASS,PASS,PASS
18,1,3,17,32,3,14,6,1222,1222,4,PASS,PASS,PASS
18,1,3,18,32,1,17,4,1279,1279,4,PASS,PASS,PASS
18,1,3,18,32,2,16,5,1285,1285,4,PASS,PASS,PASS
