n,m,s,r,w,z,u_S,pred_u_S,u_Finv,pred_u_Finv,measured,C1,delta,count_status,roundtrip
19,1,3,16,32,1,1140,1140,91,91,1231,1231,0,MATCH,PASS
19,1,3,16,32,2,1140,1140,109,109,1249,1249,0,MATCH,PASS
19,1,3,16,32,3,1140,1140,127,127,1267,1267,0,MATCH,PASS
19,1,3,17,32,1,1212,1212,96,96,1308,1308,0,MATCH,PASS
19,1,3,17,32,2,1212,1212,115,115,1327,1327,0,MATCH,PASS
19,1,3,17,32,3,1212,1212,134,134,1346,1346,0,MATCH,PASS
19,1,3,18,32,1,1284,1284,101,101,1385,1385,0,MATCH,PASS
19,1,3,18,32,2,1284,1284,121,121,1405,1405,0,MATCH,PASS
19,1,3,18,32,3,1284,1284,141,141,1425,1425,0,MATCH,PASS
19,1,3,19,32,1,1356,1356,106,106,1462,1462,0,MATCH,PASS
19,1,3,19,32,2,1356,1356,127,127,1483,1483,0,MATCH,PASS
19,1,3,19,32,3,1356,1356,148,148,1504,1504,0,MATCH,PASS
19,1,3,20,32,1,1428,1428,111,111,1539,1539,0,MATCH,PASS
19,1,3,20,32,2,1428,1428,133,133,1561,1561,0,MATCH,PASS
19,1,3,20,32,3,1428,1428,155,155,1583,1583,0,MATCH,PASS
19,1,3,21,32,1,1500,1500,116,116,1616,1616,0,MATCH,PASS
19,1,3,21,32,2,1500,1500,139,139,1639,1639,0,MATCH,PASS
19,1,3,21,32,3,1500,1500,162,162,1662,1662,0,MATCH,PASS
19,1,3,22,32,1,1572,1572,121,121,1693,1693,0,MATCH,PASS
19,1,3,22,32,2,1572,1572,145,145,1717,1717,0,MATCH,PASS
19,1,3,22,32,3,1572,1572,169,169,1741,1741,0,MATCH,PASS
19,1,3,23,32,1,1644,1644,126,126,1770,1770,0,MATCH,PASS
19,1,3,23,32,2,1644,1644,151,151,1795,1795,0,MATCH,PASS
19,1,3,23,32,3,1644,1644,176,176,1820,1820,0,MATCH,PASS
19,1,3,24,32,1,1716,1716,131,131,1847,1847,0,MATCH,PASS
19,1,3,24,32,2,1716,1716,157,157,1873,1873,0,MATCH,PASS
19,1,3,24,32,3,1716,1716,183,183,1899,1899,0,MATCH,PASS
19,2,1,4,8,1,201,201,39,39,240,240,0,MATCH,PASS
19,2,1,5,8,1,252,252,49,49,301,301,0,MATCH,PASS
19,2,1,6,8,1,303,303,59,59,362,362,0,MATCH,PASS
19,2,1,7,8,1,354,354,69,69,423,423,0,MATCH,PASS
19,2,1,8,8,1,405,405,79,79,484,484,0,MATCH,PASS
19,2,1,9,8,1,456,456,89,89,545,545,0,MATCH,PASS
19,2,1,10,8,1,507,507,99,99,606,606,0,MATCH,PASS
19,2,1,11,8,1,558,558,109,109,667,667,0,MATCH,PASS
19,2,1,12,8,1,609,609,119,119,728,728,0,MATCH,PASS
19,2,1,13,8,1,660,660,129,129,789,789,0,MATCH,PASS
19,2,1,14,8,1,711,711,139,139,850,850,0,MATCH,PASS
19,2,1,15,8,1,762,762,149,149,911,911,0,MATCH,PASS
19,2,1,16,8,1,813,813,159,159,972,972,0,MATCH,PASS
19,2,1,17,8,1,864,864,169,169,1033,1033,0,MATCH,PASS
19,2,1,18,8,1,915,915,179,179,1094,1094,0,MATCH,PASS
19,2,1,19,8,1,966,966,189,189,1155,1155,0,MATCH,PASS
19,2,1,20,8,1,1017,1017,199,199,1216,1216,0,MATCH,PASS
19,2,1,21,8,1,1068,1068,209,209,1277,1277,0,MATCH,PASS
19,2,1,22,8,1,1119,1119,219,219,1338,1338,0,MATCH,PASS
19,2,1,23,8,1,1170,1170,229,229,1399,1399,0,MATCH,PASS
19,2,1,24,8,1,1221,1221,239,239,1460,1460,0,MATCH,PASS
19,2,2,4,8,1,264,264,52,52,316,316,0,MATCH,PASS
19,2,2,4,8,2,264,264,68,68,332,332,0,MATCH,PASS
19,2,2,5,8,1,332,332,64,64,396,396,0,MATCH,PASS
19,2,2,5,8,2,332,332,84,84,416,416,0,MATCH,PASS
19,2,2,6,8,1,400,400,76,76,476,476,0,MATCH,PASS
19,2,2,6,8,2,400,400,100,100,500,500,0,MATCH,PASS
19,2,2,7,8,1,468,468,88,88,556,556,0,MATCH,PASS
19,2,2,7,8,2,468,468,114,116,582,584,-2,UNDER,PASS
19,2,2,8,8,1,536,536,99,100,635,636,-1,UNDER,PASS
19,2,2,8,8,2,536,536,132,132,668,668,0,MATCH,PASS
19,2,2,9,8,1,604,604,112,112,716,716,0,MATCH,PASS
19,2,2,9,8,2,604,604,148,148,752,752,0,MATCH,PASS
19,2,2,10,16,1,672,672,124,124,796,796,0,MATCH,PASS
19,2,2,10,16,2,672,672,164,164,836,836,0,MATCH,PASS
19,2,2,11,16,1,740,740,136,136,876,876,0,MATCH,PASS
19,2,2,11,16,2,740,740,180,180,920,920,0,MATCH,PASS
19,2,2,12,16,1,808,808,148,148,956,956,0,MATCH,PASS
19,2,2,12,16,2,808,808,196,196,1004,1004,0,MATCH,PASS
19,2,2,13,16,1,876,876,160,160,1036,1036,0,MATCH,PASS
19,2,2,13,16,2,876,876,212,212,1088,1088,0,MATCH,PASS
19,2,2,14,16,1,944,944,172,172,1116,1116,0,MATCH,PASS
19,2,2,14,16,2,944,944,228,228,1172,1172,0,MATCH,PASS
19,2,2,15,16,1,1012,1012,184,184,1196,1196,0,MATCH,PASS
19,2,2,15,16,2,1012,1012,244,244,1256,1256,0,MATCH,PASS
19,2,2,16,16,1,1080,1080,196,196,1276,1276,0,MATCH,PASS
19,2,2,16,16,2,1080,1080,260,260,1340,1340,0,MATCH,PASS
19,2,2,17,16,1,1148,1148,208,208,1356,1356,0,MATCH,PASS
19,2,2,17,16,2,1148,1148,276,276,1424,1424,0,MATCH,PASS
19,2,2,18,16,1,1216,1216,220,220,1436,1436,0,MATCH,PASS
19,2,2,18,16,2,1216,1216,292,292,1508,1508,0,MATCH,PASS
19,2,2,19,32,1,1284,1284,232,232,1516,1516,0,MATCH,PASS
19,2,2,19,32,2,1284,1284,308,308,1592,1592,0,MATCH,PASS
19,2,2,20,16,1,1352,1352,244,244,1596,1596,0,MATCH,PASS
19,2,2,20,16,2,1352,1352,324,324,1676,1676,0,MATCH,PASS
19,2,2,21,16,1,1420,1420,256,256,1676,1676,0,MATCH,PASS
19,2,2,21,16,2,1420,1420,340,340,1760,1760,0,MATCH,PASS
19,2,2,22,16,1,1488,1488,268,268,1756,1756,0,MATCH,PASS
19,2,2,22,16,2,1488,1488,356,356,1844,1844,0,MATCH,PASS
19,2,2,23,16,1,1556,1556,280,280,1836,1836,0,MATCH,PASS
19,2,2,23,16,2,1556,1556,372,372,1928,1928,0,MATCH,PASS
19,2,2,24,16,1,1624,1624,292,292,1916,1916,0,MATCH,PASS
19,2,2,24,16,2,1624,1624,388,388,2012,2012,0,MATCH,PASS
19,2,3,4,32,1,325,325,67,67,392,392,0,MATCH,PASS
19,2,3,4,32,2,325,325,85,85,410,410,0,MATCH,PASS
19,2,3,4,32,3,325,325,103,103,428,428,0,MATCH,PASS
19,2,3,5,32,1,410,410,81,81,491,491,0,MATCH,PASS
19,2,3,5,32,2,410,410,103,103,513,513,0,MATCH,PASS
19,2,3,5,32,3,410,410,125,125,535,535,0,MATCH,PASS
19,2,3,6,32,1,495,495,95,95,590,590,0,MATCH,PASS
19,2,3,6,32,2,495,495,121,121,616,616,0,MATCH,PASS
19,2,3,6,32,3,495,495,147,147,642,642,0,MATCH,PASS
19,2,3,7,32,1,580,580,109,109,689,689,0,MATCH,PASS
19,2,3,7,32,2,580,580,139,139,719,719,0,MATCH,PASS
19,2,3,7,32,3,580,580,169,169,749,749,0,MATCH,PASS
19,2,3,8,32,1,665,665,123,123,788,788,0,MATCH,PASS
19,2,3,8,32,2,665,665,157,157,822,822,0,MATCH,PASS
19,2,3,8,32,3,665,665,191,191,856,856,0,MATCH,PASS
19,2,3,9,32,1,750,750,137,137,887,887,0,MATCH,PASS
19,2,3,9,32,2,750,750,175,175,925,925,0,MATCH,PASS
19,2,3,9,32,3,750,750,213,213,963,963,0,MATCH,PASS
19,2,3,10,32,1,835,835,151,151,986,986,0,MATCH,PASS
19,2,3,10,32,2,835,835,193,193,1028,1028,0,MATCH,PASS
19,2,3,10,32,3,835,835,235,235,1070,1070,0,MATCH,PASS
19,2,3,11,32,1,920,920,165,165,1085,1085,0,MATCH,PASS
19,2,3,11,32,2,920,920,211,211,1131,1131,0,MATCH,PASS
19,2,3,11,32,3,920,920,257,257,1177,1177,0,MATCH,PASS
19,2,3,12,32,1,1005,1005,179,179,1184,1184,0,MATCH,PASS
19,2,3,12,32,2,1005,1005,229,229,1234,1234,0,MATCH,PASS
19,2,3,12,32,3,1005,1005,279,279,1284,1284,0,MATCH,PASS
19,2,3,13,32,1,1090,1090,193,193,1283,1283,0,MATCH,PASS
19,2,3,13,32,2,1090,1090,247,247,1337,1337,0,MATCH,PASS
19,2,3,13,32,3,1090,1090,301,301,1391,1391,0,MATCH,PASS
19,2,3,14,32,1,1175,1175,207,207,1382,1382,0,MATCH,PASS
19,2,3,14,32,2,1175,1175,265,265,1440,1440,0,MATCH,PASS
19,2,3,14,32,3,1175,1175,323,323,1498,1498,0,MATCH,PASS
19,2,3,15,32,1,1260,1260,221,221,1481,1481,0,MATCH,PASS
19,2,3,15,32,2,1260,1260,283,283,1543,1543,0,MATCH,PASS
19,2,3,15,32,3,1260,1260,345,345,1605,1605,0,MATCH,PASS
19,2,3,16,32,1,1345,1345,235,235,1580,1580,0,MATCH,PASS
19,2,3,16,32,2,1345,1345,301,301,1646,1646,0,MATCH,PASS
19,2,3,16,32,3,1345,1345,367,367,1712,1712,0,MATCH,PASS
19,2,3,17,32,1,1430,1430,249,249,1679,1679,0,MATCH,PASS
19,2,3,17,32,2,1430,1430,319,319,1749,1749,0,MATCH,PASS
19,2,3,17,32,3,1430,1430,389,389,1819,1819,0,MATCH,PASS
19,2,3,18,32,1,1515,1515,263,263,1778,1778,0,MATCH,PASS
19,2,3,18,32,2,1515,1515,337,337,1852,1852,0,MATCH,PASS
19,2,3,18,32,3,1515,1515,411,411,1926,1926,0,MATCH,PASS
19,2,3,19,32,1,1600,1600,277,277,1877,1877,0,MATCH,PASS
19,2,3,19,32,2,1600,1600,355,355,1955,1955,0,MATCH,PASS
19,2,3,19,32,3,1600,1600,433,433,2033,2033,0,MATCH,PASS
19,2,3,20,32,1,1685,1685,291,291,1976,1976,0,MATCH,PASS
19,2,3,20,32,2,1685,1685,373,373,2058,2058,0,MATCH,PASS
19,2,3,20,32,3,1685,1685,455,455,2140,2140,0,MATCH,PASS
19,2,3,21,32,1,1770,1770,305,305,2075,2075,0,MATCH,PASS
19,2,3,21,32,2,1770,1770,391,391,2161,2161,0,MATCH,PASS
19,2,3,21,32,3,1770,1770,477,477,2247,2247,0,MATCH,PASS
19,2,3,22,32,1,1855,1855,319,319,2174,2174,0,MATCH,PASS
19,2,3,22,32,2,1855,1855,409,409,2264,2264,0,MATCH,PASS
19,2,3,22,32,3,1855,1855,499,499,2354,2354,0,MATCH,PASS
19,2,3,23,32,1,1940,1940,333,333,2273,2273,0,MATCH,PASS
19,2,3,23,32,2,1940,1940,427,427,2367,2367,0,MATCH,PASS
19,2,3,23,32,3,1940,1940,521,521,2461,2461,0,MATCH,PASS
19,2,3,24,32,1,2025,2025,347,347,2372,2372,0,MATCH,PASS
19,2,3,24,32,2,2025,2025,445,445,2470,2470,0,MATCH,PASS
19,2,3,24,32,3,2025,2025,543,543,2568,2568,0,MATCH,PASS
19,3,1,4,8,1,252,252,79,79,331,331,0,MATCH,PASS
19,3,1,5,8,1,316,316,100,100,416,416,0,MATCH,PASS
19,3,1,6,8,1,380,380,121,121,501,501,0,MATCH,PASS
19,3,1,7,8,1,444,444,142,142,586,586,0,MATCH,PASS
19,3,1,8,8,1,508,508,163,163,671,671,0,MATCH,PASS
19,3,1,9,8,1,572,572,184,184,756,756,0,MATCH,PASS
19,3,1,10,8,1,636,636,205,205,841,841,0,MATCH,PASS
19,3,1,11,8,1,700,700,226,226,926,926,0,MATCH,PASS
19,3,1,12,8,1,764,764,247,247,1011,1011,0,MATCH,PASS
19,3,1,13,8,1,828,828,268,268,1096,1096,0,MATCH,PASS
19,3,1,14,8,1,892,892,289,289,1181,1181,0,MATCH,PASS
19,3,1,15,8,1,956,956,310,310,1266,1266,0,MATCH,PASS
19,3,1,16,8,1,1020,1020,331,331,1351,1351,0,MATCH,PASS
19,3,1,17,8,1,1084,1084,352,352,1436,1436,0,MATCH,PASS
19,3,1,18,8,1,1148,1148,373,373,1521,1521,0,MATCH,PASS
19,3,1,19,8,1,1212,1212,394,394,1606,1606,0,MATCH,PASS
19,3,1,20,8,1,1276,1276,415,415,1691,1691,0,MATCH,PASS
19,3,1,21,8,1,1340,1340,436,436,1776,1776,0,MATCH,PASS
19,3,1,22,8,1,1404,1404,457,457,1861,1861,0,MATCH,PASS
19,3,1,23,8,1,1468,1468,478,478,1946,1946,0,MATCH,PASS
19,3,1,24,8,1,1532,1532,499,499,2031,2031,0,MATCH,PASS
19,3,2,4,8,1,310,310,97,97,407,407,0,MATCH,PASS
19,3,2,4,8,2,310,310,130,130,440,440,0,MATCH,PASS
19,3,2,5,8,1,390,390,121,121,511,511,0,MATCH,PASS
19,3,2,5,8,2,390,390,163,163,553,553,0,MATCH,PASS
19,3,2,6,8,1,470,470,145,145,615,615,0,MATCH,PASS
19,3,2,6,8,2,470,470,196,196,666,666,0,MATCH,PASS
19,3,2,7,8,1,550,550,168,169,718,719,-1,UNDER,PASS
19,3,2,7,8,2,550,550,229,229,779,779,0,MATCH,PASS
19,3,2,8,8,1,630,630,192,193,822,823,-1,UNDER,PASS
19,3,2,8,8,2,630,630,262,262,892,892,0,MATCH,PASS
19,3,2,9,8,1,710,710,216,217,926,927,-1,UNDER,PASS
19,3,2,9,8,2,710,710,295,295,1005,1005,0,MATCH,PASS
19,3,2,10,8,1,790,790,240,241,1030,1031,-1,UNDER,PASS
19,3,2,10,8,2,790,790,328,328,1118,1118,0,MATCH,PASS
19,3,2,11,32,1,870,870,265,265,1135,1135,0,MATCH,PASS
19,3,2,11,32,2,870,870,361,361,1231,1231,0,MATCH,PASS
19,3,2,12,32,1,950,950,289,289,1239,1239,0,MATCH,PASS
19,3,2,12,32,2,950,950,394,394,1344,1344,0,MATCH,PASS
19,3,2,13,32,1,1030,1030,313,313,1343,1343,0,MATCH,PASS
19,3,2,13,32,2,1030,1030,427,427,1457,1457,0,MATCH,PASS
19,3,2,14,32,1,1110,1110,337,337,1447,1447,0,MATCH,PASS
19,3,2,14,32,2,1110,1110,460,460,1570,1570,0,MATCH,PASS
19,3,2,15,32,1,1190,1190,361,361,1551,1551,0,MATCH,PASS
19,3,2,15,32,2,1190,1190,493,493,1683,1683,0,MATCH,PASS
19,3,2,16,32,1,1270,1270,385,385,1655,1655,0,MATCH,PASS
19,3,2,16,32,2,1270,1270,526,526,1796,1796,0,MATCH,PASS
19,3,2,17,32,1,1350,1350,409,409,1759,1759,0,MATCH,PASS
19,3,2,17,32,2,1350,1350,559,559,1909,1909,0,MATCH,PASS
19,3,2,18,32,1,1430,1430,433,433,1863,1863,0,MATCH,PASS
19,3,2,18,32,2,1430,1430,592,592,2022,2022,0,MATCH,PASS
19,3,2,19,32,1,1510,1510,457,457,1967,1967,0,MATCH,PASS
19,3,2,19,32,2,1510,1510,625,625,2135,2135,0,MATCH,PASS
19,3,2,20,32,1,1590,1590,481,481,2071,2071,0,MATCH,PASS
19,3,2,20,32,2,1590,1590,658,658,2248,2248,0,MATCH,PASS
19,3,2,21,32,1,1670,1670,505,505,2175,2175,0,MATCH,PASS
19,3,2,21,32,2,1670,1670,691,691,2361,2361,0,MATCH,PASS
19,3,2,22,32,1,1750,1750,529,529,2279,2279,0,MATCH,PASS
19,3,2,22,32,2,1750,1750,724,724,2474,2474,0,MATCH,PASS
19,3,2,23,32,1,1830,1830,553,553,2383,2383,0,MATCH,PASS
19,3,2,23,32,2,1830,1830,757,757,2587,2587,0,MATCH,PASS
19,3,2,24,32,1,1910,1910,577,577,2487,2487,0,MATCH,PASS
19,3,2,24,32,2,1910,1910,790,790,2700,2700,0,MATCH,PASS
19,3,3,4,32,1,366,366,117,117,483,483,0,MATCH,PASS
19,3,3,4,32,2,366,366,153,153,519,519,0,MATCH,PASS
19,3,3,4,32,3,366,366,189,189,555,555,0,MATCH,PASS
19,3,3,5,32,1,462,462,144,144,606,606,0,MATCH,PASS
19,3,3,5,32,2,462,462,189,189,651,651,0,MATCH,PASS
19,3,3,5,32,3,462,462,234,234,696,696,0,MATCH,PASS
19,3,3,6,32,1,558,558,171,171,729,729,0,MATCH,PASS
19,3,3,6,32,2,558,558,225,225,783,783,0,MATCH,PASS
19,3,3,6,32,3,558,558,279,279,837,837,0,MATCH,PASS
19,3,3,7,32,1,654,654,198,198,852,852,0,MATCH,PASS
19,3,3,7,32,2,654,654,261,261,915,915,0,MATCH,PASS
19,3,3,7,32,3,654,654,324,324,978,978,0,MATCH,PASS
19,3,3,8,32,1,750,750,225,225,975,975,0,MATCH,PASS
19,3,3,8,32,2,750,750,297,297,1047,1047,0,MATCH,PASS
19,3,3,8,32,3,750,750,369,369,1119,1119,0,MATCH,PASS
19,3,3,9,32,1,846,846,252,252,1098,1098,0,MATCH,PASS
19,3,3,9,32,2,846,846,333,333,1179,1179,0,MATCH,PASS
19,3,3,9,32,3,846,846,414,414,1260,1260,0,MATCH,PASS
19,3,3,10,32,1,942,942,279,279,1221,1221,0,MATCH,PASS
19,3,3,10,32,2,942,942,369,369,1311,1311,0,MATCH,PASS
19,3,3,10,32,3,942,942,459,459,1401,1401,0,MATCH,PASS
19,3,3,11,32,1,1038,1038,306,306,1344,1344,0,MATCH,PASS
19,3,3,11,32,2,1038,1038,405,405,1443,1443,0,MATCH,PASS
19,3,3,11,32,3,1038,1038,504,504,1542,1542,0,MATCH,PASS
19,3,3,12,32,1,1134,1134,333,333,1467,1467,0,MATCH,PASS
19,3,3,12,32,2,1134,1134,441,441,1575,1575,0,MATCH,PASS
19,3,3,12,32,3,1134,1134,549,549,1683,1683,0,MATCH,PASS
19,3,3,13,32,1,1230,1230,360,360,1590,1590,0,MATCH,PASS
19,3,3,13,32,2,1230,1230,477,477,1707,1707,0,MATCH,PASS
19,3,3,13,32,3,1230,1230,594,594,1824,1824,0,MATCH,PASS
19,3,3,14,32,1,1326,1326,387,387,1713,1713,0,MATCH,PASS
19,3,3,14,32,2,1326,1326,513,513,1839,1839,0,MATCH,PASS
19,3,3,14,32,3,1326,1326,639,639,1965,1965,0,MATCH,PASS
19,3,3,15,32,1,1422,1422,414,414,1836,1836,0,MATCH,PASS
19,3,3,15,32,2,1422,1422,549,549,1971,1971,0,MATCH,PASS
19,3,3,15,32,3,1422,1422,684,684,2106,2106,0,MATCH,PASS
19,3,3,16,32,1,1518,1518,441,441,1959,1959,0,MATCH,PASS
19,3,3,16,32,2,1518,1518,585,585,2103,2103,0,MATCH,PASS
19,3,3,16,32,3,1518,1518,729,729,2247,2247,0,MATCH,PASS
19,3,3,17,32,1,1614,1614,468,468,2082,2082,0,MATCH,PASS
19,3,3,17,32,2,1614,1614,621,621,2235,2235,0,MATCH,PASS
19,3,3,17,32,3,1614,1614,774,774,2388,2388,0,MATCH,PASS
19,3,3,18,32,1,1710,1710,495,495,2205,2205,0,MATCH,PASS
19,3,3,18,32,2,1710,1710,657,657,2367,2367,0,MATCH,PASS
19,3,3,18,32,3,1710,1710,819,819,2529,2529,0,MATCH,PASS
19,3,3,19,32,1,1806,1806,522,522,2328,2328,0,MATCH,PASS
19,3,3,19,32,2,1806,1806,693,693,2499,2499,0,MATCH,PASS
19,3,3,19,32,3,1806,1806,864,864,2670,2670,0,MATCH,PASS
19,3,3,20,32,1,1902,1902,549,549,2451,2451,0,MATCH,PASS
19,3,3,20,32,2,1902,1902,729,729,2631,2631,0,MATCH,PASS
19,3,3,20,32,3,1902,1902,909,909,2811,2811,0,MATCH,PASS
19,3,3,21,32,1,1998,1998,576,576,2574,2574,0,MATCH,PASS
19,3,3,21,32,2,1998,1998,765,765,2763,2763,0,MATCH,PASS
19,3,3,21,32,3,1998,1998,954,954,2952,2952,0,MATCH,PASS
19,3,3,22,32,1,2094,2094,603,603,2697,2697,0,MATCH,PASS
19,3,3,22,32,2,2094,2094,801,801,2895,2895,0,MATCH,PASS
19,3,3,22,32,3,2094,2094,999,999,3093,3093,0,MATCH,PASS
19,3,3,23,32,1,2190,2190,630,630,2820,2820,0,MATCH,PASS
19,3,3,23,32,2,2190,2190,837,837,3027,3027,0,MATCH,PASS
19,3,3,23,32,3,2190,2190,1044,1044,3234,3234,0,MATCH,PASS
19,3,3,24,32,1,2286,2286,657,657,2943,2943,0,MATCH,PASS
19,3,3,24,32,2,2286,2286,873,873,3159,3159,0,MATCH,PASS
19,3,3,24,32,3,2286,2286,1089,1089,3375,3375,0,MATCH,PASS
20,1,1,4,8,1,150,150,13,13,163,163,0,MATCH,PASS
20,1,1,5,8,1,188,188,16,16,204,204,0,MATCH,PASS
20,1,1,6,8,1,226,226,19,19,245,245,0,MATCH,PASS
20,1,1,7,8,1,264,264,22,22,286,286,0,MATCH,PASS
20,1,1,8,8,1,302,302,25,25,327,327,0,MATCH,PASS
20,1,1,9,8,1,340,340,28,28,368,368,0,MATCH,PASS
20,1,1,10,8,1,378,378,31,31,409,409,0,MATCH,PASS
20,1,1,11,8,1,416,416,34,34,450,450,0,MATCH,PASS
20,1,1,12,8,1,454,454,37,37,491,491,0,MATCH,PASS
20,1,1,13,8,1,492,492,40,40,532,532,0,MATCH,PASS
20,1,1,14,8,1,530,530,43,43,573,573,0,MATCH,PASS
20,1,1,15,8,1,568,568,46,46,614,614,0,MATCH,PASS
20,1,1,16,8,1,606,606,49,49,655,655,0,MATCH,PASS
20,1,1,17,8,1,644,644,52,52,696,696,0,MATCH,PASS
20,1,1,18,8,1,682,682,55,55,737,737,0,MATCH,PASS
20,1,1,19,8,1,720,720,58,58,778,778,0,MATCH,PASS
20,1,1,20,8,1,758,758,61,61,819,819,0,MATCH,PASS
20,1,1,21,8,1,796,796,64,64,860,860,0,MATCH,PASS
20,1,1,22,8,1,834,834,67,67,901,901,0,MATCH,PASS
20,1,1,23,8,1,872,872,70,70,942,942,0,MATCH,PASS
20,1,1,24,8,1,910,910,73,73,983,983,0,MATCH,PASS
20,1,2,4,8,1,222,222,21,21,243,243,0,MATCH,PASS
20,1,2,4,8,2,222,222,26,26,248,248,0,MATCH,PASS
20,1,2,5,8,1,279,279,25,25,304,304,0,MATCH,PASS
20,1,2,5,8,2,279,279,31,31,310,310,0,MATCH,PASS
20,1,2,6,8,1,336,336,29,29,365,365,0,MATCH,PASS
20,1,2,6,8,2,336,336,36,36,372,372,0,MATCH,PASS
20,1,2,7,16,1,393,393,33,33,426,426,0,MATCH,PASS
20,1,2,7,16,2,393,393,41,41,434,434,0,MATCH,PASS
20,1,2,8,16,1,450,450,37,37,487,487,0,MATCH,PASS
20,1,2,8,16,2,450,450,46,46,496,496,0,MATCH,PASS
20,1,2,9,16,1,507,507,41,41,548,548,0,MATCH,PASS
20,1,2,9,16,2,507,507,51,51,558,558,0,MATCH,PASS
20,1,2,10,16,1,564,564,45,45,609,609,0,MATCH,PASS
20,1,2,10,16,2,564,564,56,56,620,620,0,MATCH,PASS
20,1,2,11,16,1,621,621,49,49,670,670,0,MATCH,PASS
20,1,2,11,16,2,621,621,61,61,682,682,0,MATCH,PASS
20,1,2,12,16,1,678,678,53,53,731,731,0,MATCH,PASS
20,1,2,12,16,2,678,678,66,66,744,744,0,MATCH,PASS
20,1,2,13,16,1,735,735,57,57,792,792,0,MATCH,PASS
20,1,2,13,16,2,735,735,71,71,806,806,0,MATCH,PASS
20,1,2,14,16,1,792,792,61,61,853,853,0,MATCH,PASS
20,1,2,14,16,2,792,792,76,76,868,868,0,MATCH,PASS
20,1,2,15,16,1,849,849,65,65,914,914,0,MATCH,PASS
20,1,2,15,16,2,849,849,81,81,930,930,0,MATCH,PASS
20,1,2,16,16,1,906,906,69,69,975,975,0,MATCH,PASS
20,1,2,16,16,2,906,906,86,86,992,992,0,MATCH,PASS
20,1,2,17,16,1,963,963,73,73,1036,1036,0,MATCH,PASS
20,1,2,17,16,2,963,963,91,91,1054,1054,0,MATCH,PASS
20,1,2,18,16,1,1020,1020,77,77,1097,1097,0,MATCH,PASS
20,1,2,18,16,2,1020,1020,96,96,1116,1116,0,MATCH,PASS
20,1,2,19,16,1,1077,1077,81,81,1158,1158,0,MATCH,PASS
20,1,2,19,16,2,1077,1077,101,101,1178,1178,0,MATCH,PASS
20,1,2,20,16,1,1134,1134,85,85,1219,1219,0,MATCH,PASS
20,1,2,20,16,2,1134,1134,106,106,1240,1240,0,MATCH,PASS
20,1,2,21,16,1,1191,1191,89,89,1280,1280,0,MATCH,PASS
20,1,2,21,16,2,1191,1191,111,111,1302,1302,0,MATCH,PASS
20,1,2,22,16,1,1248,1248,93,93,1341,1341,0,MATCH,PASS
20,1,2,22,16,2,1248,1248,116,116,1364,1364,0,MATCH,PASS
20,1,2,23,16,1,1305,1305,97,97,1402,1402,0,MATCH,PASS
20,1,2,23,16,2,1305,1305,121,121,1426,1426,0,MATCH,PASS
20,1,2,24,16,1,1362,1362,101,101,1463,1463,0,MATCH,PASS
20,1,2,24,16,2,1362,1362,126,126,1488,1488,0,MATCH,PASS
20,1,3,4,16,1,292,292,31,31,323,323,0,MATCH,PASS
20,1,3,4,16,2,292,292,37,37,329,329,0,MATCH,PASS
20,1,3,4,16,3,292,292,43,43,335,335,0,MATCH,PASS
20,1,3,5,16,1,368,368,36,36,404,404,0,MATCH,PASS
20,1,3,5,16,2,368,368,43,43,411,411,0,MATCH,PASS
20,1,3,5,16,3,368,368,50,50,418,418,0,MATCH,PASS
20,1,3,6,16,1,444,444,41,41,485,485,0,MATCH,PASS
20,1,3,6,16,2,444,444,49,49,493,493,0,MATCH,PASS
20,1,3,6,16,3,444,444,57,57,501,501,0,MATCH,PASS
20,1,3,7,16,1,520,520,46,46,566,566,0,MATCH,PASS
20,1,3,7,16,2,520,520,55,55,575,575,0,MATCH,PASS
20,1,3,7,16,3,520,520,64,64,584,584,0,MATCH,PASS
20,1,3,8,32,1,596,596,51,51,647,647,0,MATCH,PASS
20,1,3,8,32,2,596,596,61,61,657,657,0,MATCH,PASS
20,1,3,8,32,3,596,596,71,71,667,667,0,MATCH,PASS
20,1,3,9,32,1,672,672,56,56,728,728,0,MATCH,PASS
20,1,3,9,32,2,672,672,67,67,739,739,0,MATCH,PASS
20,1,3,9,32,3,672,672,78,78,750,750,0,MATCH,PASS
20,1,3,10,32,1,748,748,61,61,809,809,0,MATCH,PASS
20,1,3,10,32,2,748,748,73,73,821,821,0,MATCH,PASS
20,1,3,10,32,3,748,748,85,85,833,833,0,MATCH,PASS
20,1,3,11,32,1,824,824,66,66,890,890,0,MATCH,PASS
20,1,3,11,32,2,824,824,79,79,903,903,0,MATCH,PASS
20,1,3,11,32,3,824,824,92,92,916,916,0,MATCH,PASS
20,1,3,12,32,1,900,900,71,71,971,971,0,MATCH,PASS
20,1,3,12,32,2,900,900,85,85,985,985,0,MATCH,PASS
20,1,3,12,32,3,900,900,99,99,999,999,0,MATCH,PASS
20,1,3,13,32,1,976,976,76,76,1052,1052,0,MATCH,PASS
20,1,3,13,32,2,976,976,91,91,1067,1067,0,MATCH,PASS
20,1,3,13,32,3,976,976,106,106,1082,1082,0,MATCH,PASS
20,1,3,14,32,1,1052,1052,81,81,1133,1133,0,MATCH,PASS
20,1,3,14,32,2,1052,1052,97,97,1149,1149,0,MATCH,PASS
20,1,3,14,32,3,1052,1052,113,113,1165,1165,0,MATCH,PASS
